subj,timepoint,ch_type,min,max,ptp_ampl
prek_1940,post,mag,-1.2503867260011709e-12,1.929603854528432e-12,3.179990580529603e-12
prek_1940,post,mag,-1.8617558396443914e-12,1.3367790789630255e-12,3.1985349186074167e-12
prek_1940,post,mag,-1.4627464665174438e-12,1.4324107828224548e-12,2.8951572493398985e-12
prek_1940,post,mag,-1.2640008876519233e-12,1.17034375319455e-12,2.4343446408464732e-12
prek_1940,post,mag,-1.4421240004457179e-12,1.2606358015836823e-12,2.7027598020294e-12
prek_1940,post,mag,-1.194320268579134e-12,1.0376003983333851e-12,2.231920666912519e-12
prek_1940,post,mag,-1.0422285192266053e-12,1.1983209943818614e-12,2.2405495136084668e-12
prek_1940,post,mag,-1.3686778527421681e-12,1.330744791764512e-12,2.6994226445066804e-12
prek_1940,post,mag,-1.438380139319048e-12,1.0866196830027962e-12,2.524999822321844e-12
prek_1940,post,mag,-1.5367410456190941e-12,2.8057353402904306e-12,4.3424763859095246e-12
prek_1940,post,mag,-1.1053308906774223e-12,1.8376185397322506e-12,2.942949430409673e-12
prek_1940,post,mag,-1.336997464959341e-12,1.1902022557776853e-12,2.5271997207370264e-12
prek_1940,post,mag,-1.3697335360739732e-12,1.7620258550070676e-12,3.1317593910810406e-12
prek_1940,post,mag,-1.6241470547712889e-12,1.196779799645154e-12,2.820926854416443e-12
prek_1940,post,mag,-2.1035475637597873e-12,1.4733232013962698e-12,3.576870765156057e-12
prek_1940,post,mag,-1.5988485776571535e-12,1.2825898692561724e-12,2.881438446913326e-12
prek_1940,post,mag,-1.7107435224246615e-12,1.1085940247563676e-12,2.8193375471810292e-12
prek_1940,post,mag,-1.836897988359756e-12,1.291526477726032e-12,3.128424466085788e-12
prek_1940,post,mag,-1.266426182493774e-12,1.0366886041715689e-12,2.303114786665343e-12
prek_1940,post,mag,-1.5248172893096628e-12,1.269776608589389e-12,2.7945938978990517e-12
prek_1940,post,mag,-2.0179006753968e-12,1.778979880416982e-12,3.796880555813782e-12
prek_1940,post,mag,-1.5097554793447232e-12,1.2106416539708972e-12,2.7203971333156204e-12
prek_1940,post,mag,-1.742655252243508e-12,1.6477555078574608e-12,3.3904107601009685e-12
prek_1940,post,mag,-1.6652064547166563e-12,1.4195778620232724e-12,3.0847843167399285e-12
prek_1940,post,mag,-1.6732671265279532e-12,1.336425588931112e-12,3.009692715459065e-12
prek_1940,post,mag,-1.2205593013788117e-12,1.3279002268069506e-12,2.548459528185762e-12
prek_1940,post,mag,-1.958416541493344e-12,1.93348805798004e-12,3.891904599473385e-12
prek_1940,post,mag,-1.3337503687422933e-12,1.2248594584477645e-12,2.5586098271900576e-12
prek_1940,post,mag,-9.962358611053168e-13,1.6356186125865356e-12,2.6318544736918523e-12
prek_1940,post,mag,-1.3801554247460055e-12,1.083398651438743e-12,2.4635540761847483e-12
prek_1940,post,mag,-1.236928030840149e-12,1.4808678325231027e-12,2.717795863363252e-12
prek_1940,post,mag,-1.5926645344840827e-12,1.192420888094693e-12,2.7850854225787757e-12
prek_1940,post,mag,-1.865753094331661e-12,1.1916142011320353e-12,3.0573672954636963e-12
prek_1940,post,mag,-1.076484423395157e-12,1.1343635128514415e-12,2.2108479362465985e-12
prek_1940,post,mag,-1.476271096771756e-12,1.1285874743095293e-12,2.6048585710812854e-12
prek_1940,post,mag,-1.425275007657433e-12,1.0734554039211618e-12,2.4987304115785947e-12
prek_1940,post,mag,-1.5397621998699965e-12,1.4349060214192681e-12,2.9746682212892646e-12
prek_1940,post,mag,-1.6748632218655294e-12,1.469524279314613e-12,3.1443875011801422e-12
prek_1940,post,mag,-1.087725075103576e-11,8.305008625090827e-12,1.9182259376126586e-11
prek_1940,post,mag,-6.703848967943233e-12,6.028132252475963e-12,1.2731981220419196e-11
prek_1940,post,mag,-1.6554684038855217e-12,1.3316012113359024e-12,2.987069615221424e-12
prek_1940,post,mag,-1.287525288521404e-12,1.6905254383586206e-12,2.9780507268800247e-12
prek_1940,post,grad,-2.0804180692188256e-10,2.594725605459387e-10,4.675143674678213e-10
prek_1940,post,grad,-4.15342219291483e-10,2.5629887692723016e-10,6.716410962187131e-10
prek_1940,post,grad,-2.0762067003873337e-10,2.207908028934744e-10,4.2841147293220773e-10
prek_1940,post,grad,-1.4679896018453732e-10,1.343556343470087e-10,2.81154594531546e-10
prek_1940,post,grad,-1.3542914304478691e-10,6.090730798562221e-11,1.9633645103040914e-10
prek_1940,post,grad,-5.585807553260372e-11,5.110981573747934e-11,1.0696789127008305e-10
prek_1940,post,grad,-1.0634859611983061e-10,1.0995976032399851e-10,2.1630835644382912e-10
prek_1940,post,grad,-1.0650722461179297e-10,1.1494279075660158e-10,2.2145001536839456e-10
prek_1940,post,grad,-3.825842014408905e-11,3.478624348964182e-11,7.304466363373088e-11
prek_1940,post,grad,-3.4926659712611625e-11,3.9476909316157763e-11,7.440356902876939e-11
prek_1940,post,grad,-4.625670468463305e-11,3.1732346154636776e-11,7.798905083926982e-11
prek_1940,post,grad,-4.6595993652258376e-11,3.628741748129202e-11,8.288341113355039e-11
prek_1940,post,grad,-3.921472811492612e-11,4.954819963321569e-11,8.87629277481418e-11
prek_1940,post,grad,-4.836906491813552e-11,3.2831667003372536e-11,8.120073192150805e-11
prek_1940,post,grad,-6.274244981660851e-11,4.282659750081098e-11,1.055690473174195e-10
prek_1940,post,grad,-5.4289231396508474e-11,3.5097416543622434e-11,8.938664794013091e-11
prek_1940,post,grad,-5.0071272805582435e-11,3.290800614793248e-11,8.297927895351492e-11
prek_1940,post,grad,-3.013837963211987e-11,3.8343267371586727e-11,6.84816470037066e-11
prek_1940,post,grad,-3.636997945287333e-11,3.4749038074505996e-11,7.111901752737932e-11
prek_1940,post,grad,-3.023318198801263e-11,3.769326846195974e-11,6.792645044997237e-11
prek_1940,post,grad,-4.8962617064590925e-11,3.668131289620515e-11,8.564392996079607e-11
prek_1940,post,grad,-3.1889933391463056e-11,3.4899161226565426e-11,6.678909461802848e-11
prek_1940,post,grad,-3.567723610992228e-11,3.138175813552769e-11,6.705899424544998e-11
prek_1940,post,grad,-3.185473171312232e-11,4.231112156300209e-11,7.416585327612441e-11
prek_1940,post,grad,-4.0400845566279085e-11,3.223414695400567e-11,7.263499252028476e-11
prek_1940,post,grad,-3.131203584681173e-11,4.6168134465072247e-11,7.748017031188399e-11
prek_1940,post,grad,-3.684654579994626e-11,3.5503667362916754e-11,7.235021316286302e-11
prek_1940,post,grad,-3.6742333067429414e-11,5.4759692701520623e-11,9.150202576895004e-11
prek_1940,post,grad,-3.328879551636756e-11,3.1294949538194684e-11,6.458374505456224e-11
prek_1940,post,grad,-5.300684954526786e-11,5.1652308863421584e-11,1.0465915840868944e-10
prek_1940,post,grad,-4.027159221079911e-11,3.0737346612293476e-11,7.100893882309259e-11
prek_1940,post,grad,-3.949520325683797e-11,3.308203494490575e-11,7.257723820174371e-11
prek_1940,post,grad,-2.746839232290228e-11,2.977207345659906e-11,5.724046577950134e-11
prek_1940,post,grad,-4.384897433199346e-11,4.1842715613982957e-11,8.569168994597642e-11
prek_1940,post,grad,-3.478767214268716e-11,4.431602749268338e-11,7.910369963537055e-11
prek_1940,post,grad,-4.628633997261678e-11,3.3326158338707476e-11,7.961249831132425e-11
prek_1940,post,grad,-3.4771039844832994e-11,3.6763690226693036e-11,7.153473007152604e-11
prek_1940,post,grad,-4.0260626050932655e-11,2.6067738339937547e-11,6.63283643908702e-11
prek_1940,post,grad,-2.958296518712619e-11,3.295579624131197e-11,6.253876142843816e-11
prek_1940,post,grad,-3.463091423188291e-11,3.562457584955087e-11,7.025549008143378e-11
prek_1940,post,grad,-4.587275823030514e-11,5.1860358828364646e-11,9.773311705866979e-11
prek_1940,post,grad,-3.852756608376504e-11,3.2145340658443805e-11,7.067290674220884e-11
prek_1940,post,grad,-3.5310230736846715e-11,3.2766055303338043e-11,6.807628604018476e-11
prek_1940,post,grad,-3.02448290633659e-11,4.105770926938896e-11,7.130253833275486e-11
prek_1940,post,grad,-5.059956413597515e-11,4.345022999519725e-11,9.404979413117241e-11
prek_1940,post,grad,-5.7189170594260986e-11,5.449878877578559e-11,1.1168795937004658e-10
prek_1940,post,grad,-4.350241800577928e-11,4.217107164474965e-11,8.567348965052893e-11
prek_1940,post,grad,-3.914531138264579e-11,4.0776501536907216e-11,7.992181291955301e-11
prek_1940,post,grad,-4.08335141772631e-11,4.527039519512611e-11,8.610390937238921e-11
prek_1940,post,grad,-2.9365392830715123e-11,3.599034017706706e-11,6.535573300778219e-11
prek_1940,post,grad,-3.9117585966707575e-11,3.66419584859668e-11,7.575954445267438e-11
prek_1940,post,grad,-3.5958141129539176e-11,4.557925271956477e-11,8.153739384910395e-11
prek_1940,post,grad,-3.8235162219257884e-11,4.0941171391124624e-11,7.917633361038251e-11
prek_1940,post,grad,-3.470083024945151e-11,3.915714316316355e-11,7.385797341261506e-11
prek_1940,post,grad,-4.335952892815532e-11,3.2705534489918407e-11,7.606506341807373e-11
prek_1940,post,grad,-2.994598420979573e-11,3.3190149113642137e-11,6.313613332343787e-11
prek_1940,post,grad,-3.3134798071988705e-11,3.6927185747225754e-11,7.006198381921445e-11
prek_1940,post,grad,-3.2957000827399837e-11,3.4944717583125994e-11,6.790171841052582e-11
prek_1940,post,grad,-4.245512456567883e-11,4.9153541501567066e-11,9.160866606724589e-11
prek_1940,post,grad,-3.9879303997746464e-11,4.4731476733661475e-11,8.461078073140794e-11
prek_1940,post,grad,-4.667427264919491e-11,4.818009582716761e-11,9.485436847636251e-11
prek_1940,post,grad,-4.0081357937558e-11,3.7062695535671286e-11,7.714405347322929e-11
prek_1940,post,grad,-4.010938310787923e-11,5.080874615493805e-11,9.091812926281729e-11
prek_1940,post,grad,-3.617164547679179e-11,3.480967693306513e-11,7.098132240985693e-11
prek_1940,post,grad,-4.321503255655735e-11,3.882142890340635e-11,8.203646145996371e-11
prek_1940,post,grad,-4.1182062241612266e-11,3.486072095507312e-11,7.604278319668539e-11
prek_1940,post,grad,-3.4911120124186576e-11,3.357713134975163e-11,6.84882514739382e-11
prek_1940,post,grad,-5.596391658844287e-11,5.309866443769599e-11,1.0906258102613886e-10
prek_1940,post,grad,-3.772340024812069e-11,4.3900429914256346e-11,8.162383016237703e-11
prek_1940,post,grad,-5.140868792546191e-11,3.7418162698696054e-11,8.882685062415797e-11
prek_1940,post,grad,-4.0265556776326014e-11,3.282007458215642e-11,7.308563135848244e-11
prek_1940,post,grad,-4.050354168059573e-11,3.726826661975393e-11,7.777180830034966e-11
prek_1940,post,grad,-3.430852093670137e-11,4.3747367732729204e-11,7.805588866943057e-11
prek_1940,post,grad,-3.5066579513920184e-11,4.356766672854245e-11,7.863424624246264e-11
prek_1940,post,grad,-4.766547353300982e-11,5.138045395616161e-11,9.904592748917143e-11
prek_1940,post,grad,-3.7418653110407315e-11,4.547043020036175e-11,8.288908331076907e-11
prek_1940,post,grad,-3.2322166248390216e-11,3.4891821248032924e-11,6.721398749642314e-11
prek_1940,post,grad,-5.10135392728043e-11,4.717791986684635e-11,9.819145913965065e-11
prek_1940,post,grad,-4.085113026187812e-11,4.099841731383462e-11,8.184954757571274e-11
prek_1940,post,grad,-4.0766019753993004e-11,3.421083699819001e-11,7.497685675218302e-11
prek_1940,post,grad,-4.399365528826372e-11,4.1156612960508555e-11,8.515026824877228e-11
prek_1940,post,grad,-3.608208246234737e-11,5.1009846666777963e-11,8.709192912912533e-11
prek_1940,post,grad,-3.8278133688583965e-11,3.774667934502118e-11,7.602481303360514e-11
prek_1940,post,grad,-4.6864425280364024e-11,4.1500475385429396e-11,8.836490066579341e-11
prek_1940,post,grad,-5.693617864398638e-11,4.23862739816187e-11,9.932245262560508e-11
prek_1940,post,grad,-4.472147012425368e-11,3.693093599248945e-11,8.165240611674313e-11
prek_1940,post,grad,-4.5259580487679533e-11,3.2605414060106646e-11,7.786499454778617e-11
prek_1940,post,grad,-2.918704178136798e-11,3.573835002104005e-11,6.492539180240804e-11
prek_1940,post,grad,-4.223191034781564e-11,4.972883291594087e-11,9.196074326375651e-11
prek_1940,post,grad,-3.903019018578649e-11,5.088976752929007e-11,8.991995771507655e-11
prek_1940,post,grad,-4.9790161909912134e-11,5.088080223107819e-11,1.0067096414099033e-10
prek_1940,post,grad,-3.834782268756942e-11,3.712776265186338e-11,7.54755853394328e-11
prek_1940,post,grad,-2.8243585651205704e-11,3.858690041798161e-11,6.683048606918731e-11
prek_1940,post,grad,-2.535172045110036e-11,3.641764548518185e-11,6.176936593628222e-11
prek_1940,post,grad,-4.792227921837281e-11,4.057386039234331e-11,8.849613961071611e-11
prek_1940,post,grad,-5.901658200903424e-11,7.100927194476308e-11,1.3002585395379732e-10
prek_1940,post,grad,-2.6490229746342986e-10,3.763658681323487e-10,6.412681655957786e-10
prek_1940,post,grad,-1.9276781938206202e-10,3.232712960134005e-10,5.160391153954625e-10
prek_1940,post,grad,-4.0638809441026406e-11,4.0847791686317e-11,8.148660112734341e-11
prek_1940,post,grad,-4.696649796179652e-11,4.6474873275932806e-11,9.344137123772933e-11
prek_1951,post,mag,-1.4072330656971993e-12,1.7264985828329316e-12,3.133731648530131e-12
prek_1951,post,mag,-1.2437008363367746e-12,1.866767598788034e-12,3.1104684351248087e-12
prek_1951,post,mag,-1.2961592286500606e-12,1.5553574812701533e-12,2.851516709920214e-12
prek_1951,post,mag,-1.9893200908050865e-12,1.4589293423198386e-12,3.448249433124925e-12
prek_1951,post,mag,-1.4729351664946893e-12,1.5859132479120036e-12,3.058848414406693e-12
prek_1951,post,mag,-1.6155319314528622e-12,1.5417699253074434e-12,3.1573018567603058e-12
prek_1951,post,mag,-1.3704437527609345e-12,1.4829983276663617e-12,2.853442080427296e-12
prek_1951,post,mag,-1.5776059632139537e-12,1.4560132239029592e-12,3.033619187116913e-12
prek_1951,post,mag,-1.7231271805308246e-12,1.2720039601805216e-12,2.9951311407113464e-12
prek_1951,post,mag,-1.6588353319152771e-12,1.7736639824439375e-12,3.4324993143592146e-12
prek_1951,post,mag,-1.5760343900269774e-12,1.4513438462054783e-12,3.0273782362324557e-12
prek_1951,post,mag,-1.2788781702622369e-12,1.4799858084850982e-12,2.758863978747335e-12
prek_1951,post,mag,-1.5665056269290444e-12,1.734245713803715e-12,3.3007513407327596e-12
prek_1951,post,mag,-1.4459016366353633e-12,1.55820065532232e-12,3.004102291957683e-12
prek_1951,post,mag,-1.253299846696657e-12,1.3401157805079242e-12,2.5934156272045813e-12
prek_1951,post,mag,-1.2536769289583937e-12,1.7480120186507572e-12,3.001688947609151e-12
prek_1951,post,mag,-1.1059532708415272e-12,1.7075670621909867e-12,2.813520333032514e-12
prek_1951,post,mag,-1.9094742930068855e-12,1.8478974579769308e-12,3.757371750983817e-12
prek_1951,post,mag,-2.3964179007082726e-12,1.109847353893674e-12,3.506265254601947e-12
prek_1951,post,mag,-1.7622194121377537e-12,1.8554064648691015e-12,3.617625877006855e-12
prek_1951,post,mag,-1.4072509570497894e-12,1.881274965219361e-12,3.28852592226915e-12
prek_1951,post,mag,-1.7916840195296726e-12,1.7271244364694294e-12,3.5188084559991023e-12
prek_1951,post,mag,-1.3266071882901874e-12,1.8720140879221e-12,3.1986212762122876e-12
prek_1951,post,mag,-1.8338560140920058e-12,1.2563938723497487e-12,3.0902498864417545e-12
prek_1951,post,mag,-1.2078088110181597e-12,2.499813393470719e-12,3.707622204488878e-12
prek_1951,post,mag,-1.3229577139928192e-12,1.4909781893976233e-12,2.8139359033904426e-12
prek_1951,post,mag,-1.789452821862472e-12,1.19433599670356e-12,2.983788818566032e-12
prek_1951,post,mag,-1.6812995793729475e-12,1.2506193038326381e-12,2.9319188832055857e-12
prek_1951,post,mag,-1.4924120346620874e-12,1.6501976941747452e-12,3.1426097288368328e-12
prek_1951,post,mag,-1.4455128308226772e-12,1.6186578014435203e-12,3.0641706322661975e-12
prek_1951,post,mag,-1.504990328444031e-12,1.1898607950138136e-12,2.6948511234578443e-12
prek_1951,post,mag,-1.2412817042409319e-12,2.362123978739829e-12,3.6034056829807607e-12
prek_1951,post,mag,-2.3282302766031797e-12,1.402429664282832e-12,3.730659940886012e-12
prek_1951,post,mag,-1.4528541916944528e-12,1.69241980819554e-12,3.145273999889993e-12
prek_1951,post,mag,-1.7231819304425231e-12,2.140264555583428e-12,3.863446486025951e-12
prek_1951,post,mag,-1.251175058602496e-12,1.4815293136688648e-12,2.732704372271361e-12
prek_1951,post,mag,-1.1749144991834787e-12,1.6543986845484198e-12,2.8293131837318987e-12
prek_1951,post,mag,-1.3353637358196438e-12,1.9186784091101112e-12,3.254042144929755e-12
prek_1951,post,mag,-2.2476084089624117e-12,2.1647170889622098e-12,4.4123254979246215e-12
prek_1951,post,mag,-2.1346283238975565e-12,1.597696665357892e-12,3.732324989255448e-12
prek_1951,post,mag,-1.3089050075467355e-12,2.1424484045129467e-12,3.451353412059682e-12
prek_1951,post,mag,-1.7420642576036566e-12,1.3482648247833842e-12,3.090329082387041e-12
prek_1951,post,mag,-1.7650783272053399e-12,1.5760612232503225e-12,3.3411395504556624e-12
prek_1951,post,mag,-1.3106670438421737e-12,2.2136434533763366e-12,3.5243104972185105e-12
prek_1951,post,mag,-1.5060709951665163e-12,1.8177786184385968e-12,3.3238496136051133e-12
prek_1951,post,mag,-1.9193880079846093e-12,1.8342678015282287e-12,3.7536558095128375e-12
prek_1951,post,mag,-1.2160863286087725e-12,1.2653033349516136e-12,2.481389663560386e-12
prek_1951,post,mag,-1.4706502938774421e-12,1.1609470851357681e-12,2.63159737901321e-12
prek_1951,post,mag,-1.3487407713491178e-12,1.8535145619706873e-12,3.202255333319805e-12
prek_1951,post,mag,-1.5573587312894753e-12,1.465655342918065e-12,3.0230140742075404e-12
prek_1951,post,mag,-1.5618823627221965e-12,2.1251857720150353e-12,3.687068134737231e-12
prek_1951,post,mag,-2.066665246506114e-12,1.81817976310719e-12,3.884845009613304e-12
prek_1951,post,mag,-1.4657833518038074e-12,1.917522324466034e-12,3.3833056762698418e-12
prek_1951,post,mag,-2.2298901896745278e-12,1.6182597474413945e-12,3.848149937115922e-12
prek_1951,post,mag,-1.6998455305685465e-12,2.345933072204773e-12,4.0457786027733195e-12
prek_1951,post,mag,-1.7752548346813628e-12,1.5550872757783235e-12,3.330342110459686e-12
prek_1951,post,mag,-1.722271677724157e-12,1.441037317418589e-12,3.163308995142746e-12
prek_1951,post,mag,-1.4847279823334724e-12,1.6231606217522388e-12,3.1078886040857112e-12
prek_1951,post,mag,-1.8556202189298096e-12,2.2527500263926265e-12,4.108370245322436e-12
prek_1951,post,mag,-2.4956719334004435e-12,1.5843387440633144e-12,4.080010677463758e-12
prek_1951,post,mag,-2.010807309384216e-12,1.60268358742484e-12,3.6134908968090558e-12
prek_1951,post,mag,-1.1182283574099441e-12,1.639120333584077e-12,2.7573486909940212e-12
prek_1951,post,mag,-1.8782403919790244e-12,1.3472308883488089e-12,3.2254712803278335e-12
prek_1951,post,mag,-1.4644788940280856e-12,1.4597311753405914e-12,2.924210069368677e-12
prek_1951,post,mag,-1.7707878030066706e-12,1.8926359439970105e-12,3.663423747003681e-12
prek_1951,post,mag,-1.3745079434362794e-12,1.1975341310354995e-12,2.572042074471779e-12
prek_1951,post,mag,-1.4873351897331284e-12,1.7175387647351713e-12,3.2048739544682997e-12
prek_1951,post,mag,-1.7254342634657458e-12,1.498203100617481e-12,3.223637364083227e-12
prek_1951,post,mag,-1.4569077398499888e-12,1.6259152662537316e-12,3.0828230061037206e-12
prek_1951,post,mag,-1.9935318793589435e-12,1.117262352025185e-12,3.1107942313841286e-12
prek_1951,post,mag,-1.7124518937286768e-12,1.4139911398174963e-12,3.126443033546173e-12
prek_1951,post,mag,-1.6161576347076318e-12,1.5660882901576979e-12,3.1822459248653297e-12
prek_1951,post,mag,-1.7499208869162912e-12,1.3905709931659212e-12,3.1404918800822126e-12
prek_1951,post,mag,-1.2833135027188016e-12,1.4019423088446126e-12,2.6852558115634145e-12
prek_1951,post,mag,-1.6560808351315452e-12,1.7678727584755058e-12,3.4239535936070513e-12
prek_1951,post,mag,-1.7299410842115627e-12,1.3687745450497241e-12,3.0987156292612866e-12
prek_1951,post,mag,-1.924900544802137e-12,1.5383649009510878e-12,3.4632654457532247e-12
prek_1951,post,mag,-1.5761412710924005e-12,1.5330568706970728e-12,3.1091981417894734e-12
prek_1951,post,mag,-1.3322807379630463e-12,1.872478626373253e-12,3.204759364336299e-12
prek_1951,post,mag,-2.4092565274500752e-12,2.010325811355456e-12,4.419582338805531e-12
prek_1951,post,mag,-1.816287090034494e-12,2.0648228584833807e-12,3.881109948517875e-12
prek_1951,post,mag,-1.6850807607525502e-12,1.954896923222536e-12,3.6399776839750864e-12
prek_1951,post,mag,-1.434199042257708e-12,1.4452501809748235e-12,2.8794492232325317e-12
prek_1951,post,mag,-1.847094859080875e-12,1.4829725695487555e-12,3.3300674286296305e-12
prek_1951,post,mag,-1.649330936125859e-12,1.6632153799636055e-12,3.3125463160894646e-12
prek_1951,post,mag,-1.6307458096175412e-12,1.607295280244346e-12,3.238041089861887e-12
prek_1951,post,mag,-1.6410691497000496e-12,9.939832982212124e-13,2.635052447921262e-12
prek_1951,post,mag,-1.3210277172631553e-12,2.0490657934835142e-12,3.3700935107466694e-12
prek_1951,post,mag,-2.2379220259662675e-12,1.5803891428314004e-12,3.818311168797668e-12
prek_1951,post,mag,-1.6751710577044873e-12,1.1087812582177534e-12,2.7839523159222407e-12
prek_1951,post,mag,-1.7456151777523393e-12,2.4840225512731647e-12,4.229637729025504e-12
prek_1951,post,mag,-1.1344366923724568e-12,1.8021264248086247e-12,2.9365631171810817e-12
prek_1951,post,mag,-1.8155352324030526e-12,1.0633028681412328e-12,2.8788381005442852e-12
prek_1951,post,mag,-1.819044050210673e-12,1.936034346300759e-12,3.755078396511432e-12
prek_1951,post,mag,-1.6153824794617138e-12,1.784160827391109e-12,3.3995433068528228e-12
prek_1951,post,mag,-1.5653006500515711e-12,1.552624578531947e-12,3.1179252285835184e-12
prek_1951,post,mag,-1.827249084699354e-12,1.5901828694303306e-12,3.417431954129685e-12
prek_1951,post,mag,-1.1498792144393345e-12,1.5772185453191753e-12,2.7270977597585097e-12
prek_1951,post,mag,-1.2745205545304761e-12,1.8689929368021098e-12,3.1435134913325857e-12
prek_1951,post,mag,-1.4122338769048697e-12,1.4264855343054561e-12,2.8387194112103256e-12
prek_1951,post,grad,-4.53877290227169e-11,4.343440287758098e-11,8.882213190029788e-11
prek_1951,post,grad,-4.16871774079728e-11,4.2447067251654036e-11,8.413424465962684e-11
prek_1951,post,grad,-5.416604666335235e-11,4.4252325464555366e-11,9.841837212790771e-11
prek_1951,post,grad,-4.493195065599545e-11,4.903452463164326e-11,9.396647528763872e-11
prek_1951,post,grad,-4.882404100582151e-11,3.800150559985597e-11,8.682554660567748e-11
prek_1951,post,grad,-4.508253708529427e-11,4.6806483233518816e-11,9.188902031881308e-11
prek_1951,post,grad,-4.477147891651685e-11,4.210757558476008e-11,8.687905450127693e-11
prek_1951,post,grad,-5.389623191694056e-11,5.416311676713639e-11,1.0805934868407694e-10
prek_1951,post,grad,-6.248556515165466e-11,5.4493437291698016e-11,1.1697900244335268e-10
prek_1951,post,grad,-5.105865078740284e-11,5.918370363643701e-11,1.1024235442383985e-10
prek_1951,post,grad,-4.338630398055343e-11,5.120492986598795e-11,9.459123384654138e-11
prek_1951,post,grad,-4.103835280327727e-11,4.12101630195996e-11,8.224851582287687e-11
prek_1951,post,grad,-5.214113679597528e-11,4.915031796286708e-11,1.0129145475884236e-10
prek_1951,post,grad,-4.484224847419993e-11,4.712869205205894e-11,9.197094052625886e-11
prek_1951,post,grad,-4.10295964535424e-11,3.98444745478956e-11,8.087407100143801e-11
prek_1951,post,grad,-4.34696318377643e-11,3.914239369532182e-11,8.261202553308612e-11
prek_1951,post,grad,-4.7574721030168836e-11,3.79118790213069e-11,8.548660005147574e-11
prek_1951,post,grad,-5.6051966191867503e-11,4.960571186329988e-11,1.0565767805516738e-10
prek_1951,post,grad,-6.608962877850768e-11,5.310965771304969e-11,1.1919928649155738e-10
prek_1951,post,grad,-4.4983218628149e-11,5.1756624520360467e-11,9.673984314850946e-11
prek_1951,post,grad,-4.695104922944201e-11,3.657127358248776e-11,8.352232281192978e-11
prek_1951,post,grad,-3.9846006164538585e-11,4.853376510606952e-11,8.83797712706081e-11
prek_1951,post,grad,-7.164058938973423e-11,4.923651206158243e-11,1.2087710145131667e-10
prek_1951,post,grad,-4.058605832950097e-11,4.867644541580127e-11,8.926250374530224e-11
prek_1951,post,grad,-4.6852975004037136e-11,4.040478345699709e-11,8.725775846103424e-11
prek_1951,post,grad,-3.981476661779871e-11,4.569763981921157e-11,8.551240643701027e-11
prek_1951,post,grad,-3.981976989081677e-11,5.3157003022958956e-11,9.297677291377572e-11
prek_1951,post,grad,-4.5406001759790286e-11,4.5708654369120025e-11,9.111465612891032e-11
prek_1951,post,grad,-4.794424773549672e-11,4.4629310237585634e-11,9.257355797308235e-11
prek_1951,post,grad,-5.0916918034988035e-11,3.9544428164963405e-11,9.046134619995144e-11
prek_1951,post,grad,-3.2987341544841656e-11,3.50950889004913e-11,6.808243044533295e-11
prek_1951,post,grad,-4.546781506814593e-11,4.147347332326898e-11,8.69412883914149e-11
prek_1951,post,grad,-4.1540892234970893e-11,5.855101799775452e-11,1.0009191023272541e-10
prek_1951,post,grad,-4.7357739003915827e-11,5.553741646071929e-11,1.0289515546463511e-10
prek_1951,post,grad,-5.949855727910858e-11,4.96779009717276e-11,1.0917645825083618e-10
prek_1951,post,grad,-4.1739616619588194e-11,4.195480087828521e-11,8.36944174978734e-11
prek_1951,post,grad,-4.595694881523665e-11,4.309815576888253e-11,8.905510458411919e-11
prek_1951,post,grad,-4.002496566355082e-11,4.391365085093598e-11,8.39386165144868e-11
prek_1951,post,grad,-5.97680936167408e-11,5.952995114542539e-11,1.1929804476216618e-10
prek_1951,post,grad,-5.148145219297122e-11,5.333586251840994e-11,1.0481731471138116e-10
prek_1951,post,grad,-4.83377466343792e-11,4.047010179006735e-11,8.880784842444655e-11
prek_1951,post,grad,-4.1894373809420025e-11,5.096032220763329e-11,9.285469601705331e-11
prek_1951,post,grad,-5.05521160642304e-11,4.5127221496003056e-11,9.567933756023345e-11
prek_1951,post,grad,-5.5390332249588276e-11,6.101955980536367e-11,1.1640989205495194e-10
prek_1951,post,grad,-3.956204403111183e-11,3.570806093366173e-11,7.527010496477355e-11
prek_1951,post,grad,-5.200813321128472e-11,4.8072665696527275e-11,1.00080798907812e-10
prek_1951,post,grad,-3.706139707159697e-11,3.919813212333439e-11,7.625952919493136e-11
prek_1951,post,grad,-3.848641376193302e-11,4.0313855387042155e-11,7.880026914897517e-11
prek_1951,post,grad,-6.325087323752838e-11,4.487350017992594e-11,1.0812437341745432e-10
prek_1951,post,grad,-4.4359395519497105e-11,4.1838042178972024e-11,8.619743769846912e-11
prek_1951,post,grad,-5.2435105456349696e-11,4.282917633397943e-11,9.526428179032912e-11
prek_1951,post,grad,-6.265906758589954e-11,5.46709168492136e-11,1.1732998443511315e-10
prek_1951,post,grad,-5.427256585934971e-11,4.212337536780518e-11,9.639594122715489e-11
prek_1951,post,grad,-4.746193352406347e-11,6.759041837026971e-11,1.1505235189433318e-10
prek_1951,post,grad,-5.7936904910496647e-11,5.4474731703073055e-11,1.124116366135697e-10
prek_1951,post,grad,-3.7888775457121347e-11,5.5984704629178265e-11,9.387348008629961e-11
prek_1951,post,grad,-4.682179284134237e-11,4.371851928537172e-11,9.05403121267141e-11
prek_1951,post,grad,-4.503932938836427e-11,4.5050631444007803e-11,9.008996083237207e-11
prek_1951,post,grad,-6.915553948940834e-11,5.96668290766116e-11,1.2882236856601994e-10
